°üÃø¼Ò¸í:´ëÇÑÇØÇù
À§µµ:34.919
°æµµ:129.12125
°üÃø½Ã°£	Ç¥ÃþÀ¯¼Ó(cm/s)		Ç¥ÃþÀ¯Çâ(deg)	¼ö¿Â(¡É)	À¯ÀÇÆÄ°í(MOSE.HF)(m)	À¯ÀÇÆÄÁÖ±â(MOSE.HF)(sec)	ÃÖ´ëÆÄ°í(MOSE.HF)(m)	ÃÖ´ëÆÄÁÖ±â(MOSE.HF)(sec)		ÆÄÇâ(deg)	Ç³¼Ó(m/s)		Ç³Çâ(deg)	±â¿Â(¡É)	±â¾Ð(hPa)	
2023/06/01 15:30:00	6.5	¼­	281	19.97	0.79	5.7	1.22	5.5	ºÏµ¿	51.00	4.1	ºÏºÏµ¿	12	18.2	1007.1	
2023/06/01 16:00:00	8.9	¼­	261	19.96	0.73	6.1	1.06	5.0	ºÏµ¿	51.00	2.6	ºÏ	11	17.9	1007.0	
2023/06/01 16:30:00	7.4	¼­³²¼­	257	19.92	0.75	5.8	1.52	5.0	µ¿ºÏµ¿	70.00	3.7	ºÏºÏµ¿	28	17.8	1006.4	
2023/06/01 17:00:00	5.3	¼­³²¼­	258	19.90	0.81	5.7	1.18	4.5	µ¿ºÏµ¿	62.00	3.8	ºÏµ¿	47	18.0	1006.1	
2023/06/01 17:30:00	5.4	³²¼­	224	19.91	0.75	6.2	1.28	6.0	µ¿	84.00	4.0	ºÏµ¿	50	18.3	1005.6	
2023/06/01 18:00:00	1.2	µ¿	83	19.91	0.76	6.4	1.19	5.0	³²	186.00	3.3	ºÏµ¿	41	18.3	1005.7	
2023/06/01 18:30:00	2.3	ºÏ¼­	308	19.91	0.79	6.5	1.19	6.0	³²³²¼­	198.00	3.5	ºÏµ¿	43	18.5	1005.6	
2023/06/01 19:00:00	6.8	µ¿	80	19.89	0.77	6.5	1.19	5.5	³²³²¼­	199.00	3.3	ºÏºÏµ¿	30	18.6	1005.5	
2023/06/01 19:30:00	16.0	ºÏºÏµ¿	12	19.89	0.73	6.5	1.16	7.5	µ¿	81.00	3.5	ºÏºÏµ¿	12	18.6	1005.6	
2023/06/01 20:00:00	26.9	ºÏºÏµ¿	24	19.92	0.74	7.1	0.99	12.0	³²³²¼­	198.00	3.3	ºÏºÏµ¿	22	18.5	1005.8	
2023/06/01 20:30:00	37.3	ºÏµ¿	36	19.90	0.66	7.0	1.50	12.0	³²³²¼­	199.00	3.1	ºÏµ¿	49	18.7	1005.9	
2023/06/01 21:00:00	42.5	ºÏºÏµ¿	33	19.87	0.61	6.7	1.04	6.5	µ¿ºÏµ¿	68.00	3.0	ºÏµ¿	46	18.7	1005.8	
2023/06/01 21:30:00	51.1	ºÏµ¿	34	19.86	0.64	6.9	1.16	5.0	µ¿ºÏµ¿	75.00	2.5	µ¿ºÏµ¿	62	18.8	1005.8	
2023/06/01 22:00:00	55.2	ºÏµ¿	38	19.89	0.64	7.1	0.97	10.0	³²³²¼­	198.00	-	-	-	-	-	
2023/06/01 22:30:00	58.1	ºÏµ¿	41	19.91	0.56	6.7	0.92	6.0	³²	189.00	-	-	-	-	-	
2023/06/01 23:00:00	60.0	ºÏµ¿	44	20.05	0.62	7.4	1.14	6.5	³²³²¼­	201.00	-	-	-	-	-	
2023/06/01 23:30:00	60.1	ºÏµ¿	50	20.05	0.55	6.7	0.85	8.5	³²	187.00	-	-	-	-	-	
2023/06/02 00:00:00	57.9	ºÏµ¿	53	20.01	0.57	7.3	1.04	7.5	³²³²¼­	200.00	-	-	-	-	-	
2023/06/02 00:30:00	52.0	ºÏµ¿	49	19.98	0.57	7.8	0.95	8.5	³²³²¼­	193.00	-	-	-	-	-	
2023/06/02 01:00:00	47.6	ºÏµ¿	55	19.97	0.58	7.3	0.85	7.5	³²³²¼­	206.00	-	-	-	-	-	
2023/06/02 01:30:00	40.3	ºÏµ¿	51	19.85	0.62	7.5	0.90	5.5	³²³²¼­	197.00	-	-	-	-	-	
2023/06/02 02:00:00	26.8	µ¿ºÏµ¿	59	19.71	0.58	6.9	0.96	9.5	³²³²¼­	205.00	-	-	-	-	-	
2023/06/02 02:30:00	22.7	ºÏµ¿	47	19.80	0.66	8.4	0.99	6.5	³²³²¼­	200.00	-	-	-	-	-	
2023/06/02 03:00:00	17.6	ºÏµ¿	52	19.70	0.58	7.9	0.80	12.5	³²³²¼­	198.00	-	-	-	-	-	
2023/06/02 03:30:00	12.0	ºÏµ¿	37	19.66	0.62	8.3	0.99	13.0	³²	190.00	-	-	-	-	-	
2023/06/02 04:00:00	13.0	ºÏµ¿	40	19.61	0.66	8.9	0.95	6.5	³²	191.00	-	-	-	-	-	
2023/06/02 04:30:00	11.1	µ¿ºÏµ¿	72	19.60	0.63	9.0	0.89	10.5	³²	191.00	-	-	-	-	-	
2023/06/02 05:00:00	5.2	µ¿	84	19.52	0.58	8.7	0.94	7.0	³²³²¼­	192.00	-	-	-	-	-	
2023/06/02 05:30:00	14.7	µ¿	89	19.48	0.67	9.7	1.12	9.0	³²	187.00	-	-	-	-	-	
2023/06/02 06:00:00	12.8	µ¿	80	19.38	0.63	9.5	0.90	10.0	³²³²¼­	197.00	-	-	-	-	-	
2023/06/02 06:30:00	14.6	µ¿ºÏµ¿	78	19.31	0.70	10.1	1.04	11.5	³²³²¼­	194.00	-	-	-	-	-	
2023/06/02 07:00:00	19.2	µ¿ºÏµ¿	65	19.25	0.60	8.1	0.97	13.0	³²	189.00	-	-	-	-	-	
2023/06/02 07:30:00	23.9	µ¿ºÏµ¿	72	19.21	0.64	9.5	1.00	11.5	³²	189.00	-	-	-	-	-	
2023/06/02 08:00:00	34.6	µ¿	82	19.22	0.64	8.5	0.93	10.0	³²³²¼­	197.00	-	-	-	-	-	
2023/06/02 08:30:00	35.7	µ¿	83	19.22	0.60	7.7	0.96	10.0	³²	186.00	-	-	-	-	-	
2023/06/02 09:00:00	34.8	µ¿ºÏµ¿	69	19.30	0.62	8.8	1.23	11.5	³²	189.00	-	-	-	-	-	
2023/06/02 09:30:00	35.2	µ¿ºÏµ¿	65	19.23	0.66	8.0	1.16	10.5	³²	191.00	-	-	-	-	-	
2023/06/02 10:00:00	46.1	µ¿ºÏµ¿	65	19.19	0.54	7.4	0.82	12.0	³²³²¼­	194.00	-	-	-	-	-	
2023/06/02 10:30:00	33.1	ºÏµ¿	56	19.28	0.58	7.4	0.95	9.5	³²³²¼­	199.00	-	-	-	-	-	
2023/06/02 11:00:00	14.5	ºÏºÏµ¿	17	19.30	0.56	7.3	0.92	8.5	³²	191.00	-	-	-	-	-	
2023/06/02 11:30:00	14.4	ºÏºÏµ¿	32	19.38	0.56	8.0	0.84	7.5	³²³²¼­	195.00	-	-	-	-	-	
2023/06/02 12:00:00	22.9	µ¿ºÏµ¿	72	19.51	0.59	7.2	1.05	10.0	³²³²¼­	194.00	-	-	-	-	-	
2023/06/02 12:30:00	22.6	ºÏµ¿	52	19.87	0.57	7.0	0.94	6.0	³²³²¼­	197.00	-	-	-	-	-	
2023/06/02 13:00:00	18.5	ºÏµ¿	50	19.99	0.56	7.8	0.95	9.5	³²³²¼­	203.00	-	-	-	-	-	
2023/06/02 13:30:00	7.4	µ¿ºÏµ¿	60	20.13	0.57	7.9	0.97	10.0	³²³²¼­	192.00	-	-	-	-	-	
2023/06/02 14:00:00	17.4	¼­ºÏ¼­	283	19.35	0.53	8.0	0.89	9.0	³²	187.00	-	-	-	-	-	
2023/06/02 14:30:00	35.2	¼­³²¼­	253	20.40	0.52	8.6	0.75	10.0	³²	189.00	-	-	-	-	-	
2023/06/02 15:00:00	30.5	¼­³²¼­	238	20.95	0.51	8.1	0.90	13.0	³²	191.00	-	-	-	-	-	
2023/06/02 15:30:00	35.8	¼­³²¼­	242	21.54	0.47	7.5	0.88	10.5	³²³²¼­	192.00	-	-	-	-	-	
2023/06/02 16:00:00	25.2	³²¼­	223	19.30	0.47	7.8	0.71	10.5	³²³²¼­	194.00	-	-	-	-	-	
2023/06/02 16:30:00	24.8	¼­³²¼­	237	21.73	0.44	7.2	0.79	11.0	³²³²¼­	212.00	-	-	-	-	-	
2023/06/02 17:00:00	37.2	³²¼­	232	20.44	0.46	6.9	0.80	11.5	³²³²¼­	196.00	-	-	-	-	-	
2023/06/02 17:30:00	25.6	³²³²¼­	207	19.98	0.40	7.2	0.77	11.0	³²³²¼­	210.00	-	-	-	-	-	
2023/06/02 18:00:00	19.0	³²	184	19.68	0.45	7.4	0.85	12.0	³²³²¼­	199.00	-	-	-	-	-	
2023/06/02 18:30:00	12.6	³²	179	19.64	0.53	7.8	0.89	12.5	³²³²¼­	197.00	-	-	-	-	-	
2023/06/02 19:00:00	4.5	³²¼­	234	19.38	0.55	8.8	0.85	11.5	³²³²¼­	206.00	-	-	-	-	-	
2023/06/02 19:30:00	0.8	µ¿	99	19.33	0.54	8.3	0.82	10.5	³²³²¼­	193.00	-	-	-	-	-	
2023/06/02 20:00:00	9.0	µ¿ºÏµ¿	59	19.80	0.57	8.8	0.87	9.0	³²³²¼­	193.00	-	-	-	-	-	
2023/06/02 20:30:00	19.3	µ¿	82	19.84	0.61	9.0	1.25	10.5	³²³²¼­	196.00	-	-	-	-	-	
2023/06/02 21:00:00	32.2	ºÏµ¿	56	19.85	0.66	9.6	0.93	8.0	³²³²¼­	204.00	-	-	-	-	-	
2023/06/02 21:30:00	32.1	ºÏºÏµ¿	14	19.74	0.74	9.6	1.17	9.5	³²³²¼­	201.00	-	-	-	-	-	
2023/06/02 22:00:00	40.3	ºÏºÏµ¿	29	19.35	0.73	8.6	1.35	10.5	³²³²¼­	199.00	-	-	-	-	-	
2023/06/02 22:30:00	49.3	ºÏµ¿	45	19.53	0.63	8.2	0.91	8.5	³²³²¼­	202.00	-	-	-	-	-	
2023/06/02 23:00:00	57.0	ºÏµ¿	43	19.51	0.62	8.4	1.08	10.0	³²³²¼­	203.00	-	-	-	-	-	
2023/06/02 23:30:00	59.9	ºÏµ¿	48	19.91	0.63	7.9	1.19	8.5	³²³²¼­	201.00	-	-	-	-	-	
2023/06/03 00:00:00	47.5	ºÏµ¿	45	20.16	0.65	7.8	1.07	10.0	³²³²¼­	205.00	-	-	-	-	-	
2023/06/03 00:30:00	49.4	ºÏµ¿	56	19.61	0.59	6.6	0.97	4.5	³²³²¼­	197.00	-	-	-	-	-	
2023/06/03 01:00:00	46.5	µ¿ºÏµ¿	70	19.74	0.66	6.1	1.03	7.5	³²³²¼­	194.00	-	-	-	-	-	
2023/06/03 01:30:00	43.7	µ¿ºÏµ¿	68	19.83	0.74	5.5	1.16	4.5	ºÏºÏµ¿	32.00	-	-	-	-	-	
2023/06/03 02:00:00	31.1	µ¿ºÏµ¿	64	19.79	0.72	5.8	1.09	5.0	ºÏµ¿	38.00	-	-	-	-	-	
2023/06/03 02:30:00	17.5	µ¿ºÏµ¿	77	19.92	0.73	6.0	1.17	3.5	³²³²¼­	200.00	-	-	-	-	-	
2023/06/03 03:00:00	2.2	ºÏµ¿	49	19.85	0.72	5.3	1.46	4.0	ºÏµ¿	44.00	-	-	-	-	-	
2023/06/03 03:30:00	3.0	ºÏµ¿	45	19.81	0.71	5.1	1.09	5.0	ºÏµ¿	44.00	-	-	-	-	-	
2023/06/03 04:00:00	8.7	¼­	265	19.83	0.74	5.6	1.21	9.0	³²³²¼­	200.00	-	-	-	-	-	
2023/06/03 04:30:00	11.3	³²¼­	236	19.79	0.67	5.1	1.23	11.0	³²³²¼­	203.00	-	-	-	-	-	
2023/06/03 05:00:00	24.1	¼­ºÏ¼­	287	19.72	0.61	4.4	1.03	4.0	ºÏµ¿	44.00	-	-	-	-	-	
2023/06/03 05:30:00	19.6	¼­ºÏ¼­	287	19.71	0.55	4.4	0.86	6.0	ºÏµ¿	51.00	-	-	-	-	-	
2023/06/03 06:00:00	9.3	¼­	266	19.65	0.56	4.5	0.99	4.5	³²³²¼­	209.00	-	-	-	-	-	
2023/06/03 06:30:00	5.8	ºÏ¼­	320	19.95	0.59	4.5	0.93	3.5	ºÏµ¿	46.00	-	-	-	-	-	
2023/06/03 07:00:00	13.7	ºÏ	352	19.85	0.62	4.6	0.88	3.5	ºÏµ¿	44.00	-	-	-	-	-	
2023/06/03 07:30:00	18.2	ºÏºÏµ¿	19	19.93	0.56	4.7	0.83	5.5	ºÏµ¿	47.00	-	-	-	-	-	
2023/06/03 08:00:00	25.6	ºÏµ¿	38	19.80	0.57	4.8	0.87	4.5	ºÏºÏµ¿	29.00	-	-	-	-	-	
2023/06/03 08:30:00	33.0	ºÏµ¿	41	19.83	0.58	4.7	1.01	5.0	ºÏµ¿	37.00	-	-	-	-	-	
2023/06/03 09:00:00	40.3	ºÏµ¿	39	19.69	0.57	4.7	0.92	4.5	µ¿ºÏµ¿	61.00	-	-	-	-	-	
2023/06/03 09:30:00	44.8	ºÏµ¿	52	19.83	0.59	4.6	0.93	6.0	ºÏµ¿	56.00	-	-	-	-	-	
2023/06/03 10:00:00	47.5	ºÏµ¿	53	19.81	0.56	4.8	0.79	5.5	ºÏµ¿	48.00	-	-	-	-	-	
2023/06/03 10:30:00	46.4	ºÏµ¿	36	19.86	0.57	4.8	1.00	4.5	ºÏµ¿	46.00	-	-	-	-	-	
2023/06/03 11:00:00	53.8	ºÏµ¿	45	19.87	0.59	5.0	0.92	4.5	ºÏµ¿	53.00	-	-	-	-	-	
2023/06/03 11:30:00	52.6	ºÏµ¿	36	20.00	0.53	4.6	1.01	4.5	ºÏµ¿	43.00	-	-	-	-	-	
2023/06/03 12:00:00	51.4	ºÏµ¿	34	20.06	0.57	4.9	0.96	4.5	ºÏºÏµ¿	30.00	-	-	-	-	-	
2023/06/03 12:30:00	45.6	ºÏµ¿	52	20.25	0.57	4.8	1.03	5.0	ºÏµ¿	54.00	-	-	-	-	-	
2023/06/03 13:00:00	29.8	ºÏµ¿	54	20.43	0.58	4.9	0.92	6.0	ºÏµ¿	45.00	-	-	-	-	-	
2023/06/03 13:30:00	23.4	µ¿ºÏµ¿	64	20.40	0.54	4.6	0.82	5.0	ºÏµ¿	38.00	-	-	-	-	-	
2023/06/03 14:00:00	7.9	µ¿	86	20.38	0.54	4.5	0.88	4.5	ºÏµ¿	54.00	-	-	-	-	-	
2023/06/03 14:30:00	4.4	¼­³²¼­	258	20.59	0.53	4.6	0.85	5.0	ºÏµ¿	47.00	-	-	-	-	-	
2023/06/03 15:00:00	12.3	¼­³²¼­	243	20.47	0.55	4.7	1.00	4.0	ºÏµ¿	45.00	-	-	-	-	-	
2023/06/03 15:30:00	21.3	¼­³²¼­	239	20.49	0.56	4.7	1.00	3.5	ºÏµ¿	38.00	-	-	-	-	-	
2023/06/03 16:00:00	30.9	³²¼­	220	20.45	0.51	4.4	0.79	4.5	µ¿ºÏµ¿	71.00	-	-	-	-	-	
2023/06/03 16:30:00	30.9	³²¼­	218	20.46	0.54	4.4	0.86	4.5	ºÏµ¿	46.00	-	-	-	-	-	
2023/06/03 17:00:00	29.2	³²³²¼­	206	20.38	0.53	4.5	0.82	4.5	ºÏµ¿	53.00	-	-	-	-	-	
2023/06/03 17:30:00	31.2	³²³²¼­	196	20.34	0.52	4.1	0.86	4.0	ºÏµ¿	54.00	-	-	-	-	-	
2023/06/03 18:00:00	39.4	³²	189	20.38	0.58	4.0	0.96	3.5	³²¼­	233.00	-	-	-	-	-	
2023/06/03 18:30:00	34.2	³²³²¼­	192	20.31	0.58	3.9	0.98	4.0	ºÏµ¿	44.00	-	-	-	-	-	
2023/06/03 19:00:00	25.4	³²³²¼­	197	20.21	0.61	3.9	1.07	4.0	¼­	263.00	-	-	-	-	-	
2023/06/03 19:30:00	19.0	³²	185	20.16	0.64	3.9	1.03	3.5	ºÏµ¿	34.00	-	-	-	-	-	
2023/06/03 20:00:00	12.6	³²³²µ¿	163	20.09	0.61	3.8	1.17	4.5	¼­³²¼­	237.00	-	-	-	-	-	
2023/06/03 20:30:00	12.4	µ¿	95	20.00	0.61	3.9	1.35	3.5	¼­³²¼­	251.00	-	-	-	-	-	
2023/06/03 21:00:00	16.3	µ¿ºÏµ¿	69	19.95	0.60	3.7	1.12	3.0	³²¼­	229.00	-	-	-	-	-	
2023/06/03 21:30:00	24.7	µ¿ºÏµ¿	61	19.90	0.58	3.9	0.91	3.5	³²³²¼­	198.00	-	-	-	-	-	
2023/06/03 22:00:00	48.8	µ¿ºÏµ¿	61	19.89	0.54	3.6	0.92	3.0	¼­³²¼­	245.00	-	-	-	-	-	
2023/06/03 22:30:00	52.4	µ¿ºÏµ¿	60	19.92	0.54	3.6	1.07	3.0	³²¼­	229.00	-	-	-	-	-	
2023/06/03 23:00:00	56.2	µ¿ºÏµ¿	60	19.91	0.50	4.2	0.70	4.0	ºÏºÏ¼­	336.00	-	-	-	-	-	
2023/06/03 23:30:00	63.9	µ¿ºÏµ¿	62	20.01	0.55	4.2	0.83	5.0	³²³²¼­	205.00	-	-	-	-	-	
2023/06/04 00:00:00	70.7	µ¿ºÏµ¿	68	20.00	0.45	4.2	0.82	7.5	µ¿ºÏµ¿	74.00	-	-	-	-	-	
2023/06/04 00:30:00	65.5	µ¿ºÏµ¿	64	19.86	0.43	4.3	0.70	5.0	µ¿	94.00	-	-	-	-	-	
2023/06/04 01:00:00	57.6	µ¿ºÏµ¿	64	19.78	0.44	4.7	0.64	5.5	³²³²¼­	199.00	-	-	-	-	-	
2023/06/04 01:30:00	58.8	µ¿ºÏµ¿	73	19.68	0.41	4.5	0.68	3.5	µ¿ºÏµ¿	67.00	-	-	-	-	-	
2023/06/04 02:00:00	53.1	µ¿	84	19.70	0.42	5.0	0.69	3.5	ºÏµ¿	56.00	-	-	-	-	-	
2023/06/04 02:30:00	46.6	µ¿	86	19.70	0.39	4.9	0.63	6.0	ºÏµ¿	52.00	-	-	-	-	-	
2023/06/04 03:00:00	36.3	µ¿	86	19.66	0.40	5.0	0.64	7.0	³²³²¼­	201.00	-	-	-	-	-	
2023/06/04 03:30:00	26.3	µ¿	91	19.67	0.36	4.7	0.56	5.0	µ¿ºÏµ¿	65.00	-	-	-	-	-	
2023/06/04 04:00:00	18.7	µ¿	87	19.65	0.38	4.5	0.63	3.0	³²³²¼­	207.00	-	-	-	-	-	
2023/06/04 04:30:00	4.8	ºÏ¼­	326	19.63	0.35	4.7	0.60	3.5	³²³²¼­	194.00	-	-	-	-	-	
2023/06/04 05:00:00	14.0	¼­	277	19.62	0.36	4.5	0.60	7.0	³²³²¼­	197.00	-	-	-	-	-	
2023/06/04 05:30:00	20.4	¼­³²¼­	253	19.60	0.35	4.7	0.59	5.0	³²³²¼­	203.00	-	-	-	-	-	
2023/06/04 06:00:00	2.4	ºÏºÏµ¿	19	19.64	0.33	4.9	0.55	6.0	³²³²¼­	198.00	-	-	-	-	-	
2023/06/04 06:30:00	23.3	ºÏ¼­	318	19.55	0.33	4.9	0.55	5.0	³²³²¼­	200.00	-	-	-	-	-	
2023/06/04 07:00:00	18.6	ºÏºÏµ¿	16	19.64	0.34	5.2	0.54	4.0	³²¼­	217.00	-	-	-	-	-	
2023/06/04 07:30:00	23.8	ºÏµ¿	39	19.74	0.32	5.0	0.53	4.5	³²³²¼­	211.00	-	-	-	-	-	
2023/06/04 08:00:00	37.7	ºÏºÏµ¿	33	19.84	0.32	5.1	0.50	6.0	µ¿ºÏµ¿	67.00	-	-	-	-	-	
2023/06/04 08:30:00	34.3	ºÏµ¿	51	19.84	0.34	4.8	0.58	4.5	³²³²¼­	198.00	-	-	-	-	-	
2023/06/04 09:00:00	39.5	ºÏµ¿	52	19.86	0.31	5.1	0.46	4.5	³²³²¼­	205.00	-	-	-	-	-	
2023/06/04 09:30:00	49.7	µ¿ºÏµ¿	62	19.90	0.35	5.0	0.57	4.5	³²³²¼­	199.00	-	-	-	-	-	
2023/06/04 10:00:00	52.2	µ¿ºÏµ¿	65	20.02	0.34	4.8	0.60	4.5	³²³²¼­	203.00	-	-	-	-	-	
2023/06/04 10:30:00	59.0	µ¿ºÏµ¿	67	19.85	0.33	5.1	0.57	5.5	³²³²¼­	199.00	-	-	-	-	-	
2023/06/04 11:00:00	60.1	µ¿ºÏµ¿	67	20.13	0.35	4.6	0.59	4.0	³²³²¼­	207.00	-	-	-	-	-	
2023/06/04 11:30:00	56.1	µ¿ºÏµ¿	65	20.13	0.36	5.2	0.64	8.0	³²³²¼­	192.00	-	-	-	-	-	
2023/06/04 12:00:00	56.7	µ¿ºÏµ¿	67	20.25	0.35	4.7	0.58	3.5	³²³²¼­	199.00	-	-	-	-	-	
2023/06/04 12:30:00	57.6	µ¿ºÏµ¿	77	20.43	0.34	5.0	0.65	4.5	³²³²¼­	197.00	-	-	-	-	-	
2023/06/04 13:00:00	48.7	µ¿ºÏµ¿	76	20.18	0.36	5.5	0.59	8.0	³²³²¼­	193.00	-	-	-	-	-	
2023/06/04 13:30:00	41.6	µ¿	83	20.12	0.33	5.2	0.50	4.5	³²	189.00	-	-	-	-	-	
2023/06/04 14:00:00	34.9	µ¿	89	20.18	0.32	5.1	0.55	5.0	³²³²¼­	201.00	-	-	-	-	-	
2023/06/04 14:30:00	24.1	µ¿	95	20.01	0.31	4.7	0.56	6.5	³²³²¼­	197.00	-	-	-	-	-	
2023/06/04 15:00:00	12.5	³²µ¿	131	19.89	0.34	4.3	0.56	3.5	³²³²¼­	200.00	-	-	-	-	-	
2023/06/04 15:30:00	9.0	³²³²µ¿	152	20.02	0.36	4.3	0.52	5.5	³²³²¼­	194.00	-	-	-	-	-	
2023/06/04 16:00:00	20.3	³²	187	19.94	0.41	3.8	0.60	3.0	³²	190.00	-	-	-	-	-	
2023/06/04 16:30:00	30.0	³²³²¼­	194	19.96	0.44	3.8	0.82	3.0	³²¼­	216.00	-	-	-	-	-	
